__pk_ScreenElement_ID,_fk_Graphic_ID,_fk_HelpTag_ID,_fk_MessageString_ID,_fk_ScreenLabel_ID,_fk_State_ID,_fk_Widget_ID,Default Value,Description,Name
"2164777","","2290504","","2090006","","2130023","","","lcstate [AgentInstance] (text_short)"
"2164778","","2290495","","2090004","","2130023","","","name [AgentInstance] (text_short)"
"2164779","","2290513","","2090105","","2130023","","","recent_events [AgentInstance] (text_short)"
"2164780","","2290505","","2090007","","2130023","","","ts_created [AgentInstance] (text_short)"
"2164781","","2290506","","2090724","","2130023","","","ts_updated [AgentInstance] (text_short)"
"2164782","","2290494","","2090337","","2130023","","","type_ [AgentInstance] (text_short)"
"2164783","","2291093","","2090838","","2130023","","","agent_process_id [AgentInstance] (text_short)"
"2164784","","2290557","","2090839","","2130057","","","agent_config [AgentInstance] (attribute_group_dynamic)"
"2164785","","2291095","","2090840","","2130057","","","driver_config [AgentInstance] (attribute_group_dynamic)"
"2164786","","2290551","","2090731","","2130023","","","deployment_type [InstrumentAgentInstance] (text_short)"
"2164787","","2291095","","2090840","","2130057","","","driver_config [InstrumentAgentInstance] (attribute_group_dynamic)"
"2164788","","2291092","","2090841","","2130057","","","port_agent_config [InstrumentAgentInstance] (attribute_group_dynamic)"
"2164789","","2291093","","2090838","","2130023","","","agent_process_id [InstrumentAgentInstance] (text_short)"
"2164790","","2291094","","2090842","","2130057","","","startup_config [InstrumentAgentInstance] (attribute_group_dynamic)"
"2164791","","2290786","","2090095","","2130026","","","Contacts [AgentInstance] (block)"
"2164792","","2290806","","2090552","","2130026","","","Identification [AgentInstance] (block)"
"2164793","","2290801","","2090005","","2130026","","","Description [AgentInstance] (block)"
"2164794","","2290844","","2090105","","2130026","","","Recent Events [AgentInstance] (block)"
"2164795","","2290866","","2090389","","2130026","","need attributes for InformationResource:power_status_roll_upcommunications_status_roll_updata_status_roll_uplocation_status_roll_up","Title Bar [AgentInstance] (block)"
"2164796","","2290881","","2090572","","2130026","","","Attachments [AgentInstance] (block)"
"2164798","","2291101","","2090142","","2130023","","","name [AgentDefinition] (text_short)"
"2164799","","2291034","","2090622","","2130028","","","Information Resource (text_static)"
"2164800","","2290557","","2090839","","2130057","","","agent_config [InstrumentAgentInstance] (attribute_group_dynamic)"
"2164801","","2290557","","2090839","","2130026","","","Agent Settings [InstrumentAgentInstance] (block)"
"2164802","","2291094","","2090842","","2130026","","","Startup Settings [InstrumentAgentInstance] (block)"
"2164803","","2291092","","2090841","","2130026","","","Port Agent Settings [InstrumentAgentInstance] (block)"
"2164804","","2291095","","2090840","","2130026","","","Driver Settings [InstrumentAgentInstance] (block)"
"2164806","","2291095","","2090840","","2130026","","","Driver Settings [AgentInstance] (block)"
"2164807","","2290557","","2090839","","2130026","","","Agent Settings [AgentInstance] (block)"
"2164808","","2290786","","2090095","","2130026","","","Contacts [InstrumentAgentInstance] (block)"
"2164809","","2290806","","2090552","","2130026","","","Identification [InstrumentAgentInstance] (block)"
"2164810","","2290801","","2090005","","2130026","","","Description [InstrumentAgentInstance] (block)"
"2164811","","2290844","","2090105","","2130026","","","Recent Events [InstrumentAgentInstance] (block)"
"2164812","","2290866","","2090389","","2130026","","need attributes for InformationResource:power_status_roll_upcommunications_status_roll_updata_status_roll_uplocation_status_roll_up","Title Bar [InstrumentAgentInstance] (block)"
"2164813","","2290881","","2090572","","2130026","","","Attachments [InstrumentAgentInstance] (block)"
"2164816","","2291073","","2090270","","2130026","","","Portals [PlatformDevice] (block)"
"2164817","","2290866","","2090389","","2130026","","","Title Bar [PlatformComponentSite] (block)"
"2164818","","2290806","","2090552","","2130026","","","Identification [PlatformComponentSite] (block)"
"2164819","","2290814","","2090027","","2130026","","","Location [PlatformComponentSite] (block)"
"2164820","","2290801","","2090005","","2130026","","","Description [PlatformComponentSite] (block)"
"2164821","","2290786","","2090095","","2130026","","","Contacts [PlatformComponentSite] (block)"
"2164822","","2290809","","2090264","","2130026","","","Instruments [PlatformComponentSite] (block)"
"2164823","","2290834","","2090487","","2130026","","","Platforms [PlatformComponentSite] (block)"
"2164824","","2290844","","2090105","","2130026","","","Recent Events [PlatformComponentSite] (block)"
"2164825","","2290881","","2090572","","2130026","","","Attachments [PlatformComponentSite] (block)"
"2164826","","2290903","","2090441","","2130026","","","Data Products [PlatformComponentSite] (block)"
"2164827","","2290906","","2090766","","2130026","","","Deployments [PlatformComponentSite] (block)"
"2164829","","2291073","","2090270","","2130026","","","Portals [PlatformComponentSite] (block)"
"2164830","","2291104","","2090844","","2130028","","","Platform Portal (text_static)"
"2164831","","2291103","","2090843","","2130028","","","Instrument Portal (text_static)"
"2164832","","2290866","","2090389","","2130026","","","Title Bar [InstrumentSite] (block)"
"2164833","","2290806","","2090552","","2130026","","","Identification [InstrumentSite] (block)"
"2164834","","2290814","","2090027","","2130026","","","Location [InstrumentSite] (block)"
"2164835","","2290801","","2090005","","2130026","","","Description [InstrumentSite] (block)"
"2164836","","2290786","","2090095","","2130026","","","Contacts [InstrumentSite] (block)"
"2164837","","2290809","","2090264","","2130026","","","Instruments [InstrumentSite] (block)"
"2164839","","2290844","","2090105","","2130026","","","Recent Events [InstrumentSite] (block)"
"2164840","","2290881","","2090572","","2130026","","","Attachments [InstrumentSite] (block)"
"2164841","","2290903","","2090441","","2130026","","","Data Products [InstrumentSite] (block)"
"2164842","","2290906","","2090766","","2130026","","","Deployments [InstrumentSite] (block)"
"2164844","","2291112","","2090855","","2130026","","","Connections [StationSite] (block)"
"2164845","","2291112","","2090855","","2130026","","","Connections [PlatformComponentSite] (block)"
"2164846","","2291112","","2090855","","2130026","","","Connections [InstrumentSite] (block)"
"2164847","","2291108","","2090586","","2130023","","","postal_code [ContactInformation] (text_short)"
"2164848","","2290495","","2090004","","2130023","","","name [Attachment] (text_short)"
"2164849","","2290473","","2090370","","2130023","","","url [Observatory] (text_short)"
"2164850","","2291112","","2090855","","2130026","","","Connections [InstrumentDevice] (block)"
"2164851","","2291112","","2090855","","2130026","","","Connections [Observatory] (block)"
"2164852","","2290481","","2090032","","2130026","","","Manufacturer [InstrumentDevice] (block)"
"2164853","","2291109","","2090777","","2130025","","","Control Information (group)"
"2164854","","2291110","","2090852","","2130026","","","General Specifications [InstrumentDevice] (block)"
"2164855","","2290481","","2090032","","2130026","","","Manufacturer [PlatformDevice] (block)"
"2164856","","2291112","","2090855","","2130026","","","Connections [InstrumentAgentInstance] (block)"
"2164857","","2291112","","2090855","","2130026","","","Connections [AgentInstance] (block)"
"2164858","","2291112","","2090855","","2130026","","","Connections [DeviceModel] (block)"
"2164859","","2291112","","2090855","","2130026","","","Connections [Resource] (block)"
"2164860","","2291112","","2090855","","2130026","","","Connections [TaskableResource] (block)"
"2164861","","2291112","","2090855","","2130026","","","Connections [DataProduct] (block)"
"2164862","","2290506","","2090008","","2130023","","","ts_updated [DataProduct] (text_short)"
"2164863","","2291113","","2090149","","2130023","","","ooi_product_name [DataProduct] (text_short)"
"2164864","","2291112","","2090855","","2130026","","","Connections [Deployment] (block)"
"2164865","","2291112","","2090855","","2130026","","","Connections [InformationResource] (block)"
"2164866","","2290786","","2090095","","2130026","","","Contacts [Resource] (block)"
"2164867","","2290786","","2090095","","2130026","","","Contacts [Deployment] (block)"
"2164868","","2290801","","2090146","","2130026","","","Power [DeviceModel] (block)"
"2164869","","2291110","","2090852","","2130026","","","General Specifications [DeviceModel] (block)"
"2164870","","","","2090859","","2130039","","","has_clock [DeviceModel] (checkbox)"
"2164871","","2291112","","2090855","","2130026","","","Connections [DataProcessDefinition] (block)"
"2164872","","","","2090389","","2130023","","","operational_state [InstrumentDevice] (text_short)"
"2164873","","","","2090389","","2130023","","","operational_state [PlatformDevice] (text_short)"
"2164874","","","","2090389","","2130023","","","operational_state [Device] (text_short)"
"2164875","","2290812","","2090103","","2130025","","","Latest Readings (group)"
"2164876","","2290812","","2090103","","2130026","","","Latest Readings [DataProduct] (block)"
"2164881","","2291114","","2090860","","2130023","","","reference_designator [Site] (text_short)"
"2164882","","","","2090860","","2130023","","","reference_designator [InstrumentSite] (text_short)"
"2164883","","","","2090860","","2130023","","","reference_designator [Observatory] (text_short)"
"2164884","","","","2090860","","2130023","","","reference_designator [PlatformSite] (text_short)"
"2164887","","2291116","","2090521","","2130057","","","Notification Settings [UserInfo] (attribute_group_dynamic)"
"2164888","","2290957","","2090665","","2130034","","","Subscriptions (table)"
"2164889","","2291115","","2090863","","2130026","","","Alert Settings [InstrumentAgentInstance] (block)"
"2164890","","2291115","","2090864","","2130057","","","alerts [InstrumentAgentInstance] (attribute_group_dynamic)"
"2164891","","2291115","","2090864","","2130057","","","alerts [AgentInstance] (attribute_group_dynamic)"
"2164892","","2291115","","2090864","","2130026","","","Alert Settings [AgentInstance] (block)"
"2164894","","2290555","","2090733","","2130023","","","is_primary [DataProducer] (text_short)"
"2164895","","2290834","","2090487","","2130026","","","Platforms [PlatformDevice] (block)"
"2164896","","2291118","","2090781","","2130026","","","Display Settings [UserInfo] (block)"
"2164897","","2291119","","2090781","","2130057","","","Display Settings [UserInfo] (attribute_group_dynamic)"
