Textbox8,tbToday
Data QC Lookup Tables (With DP Levels),Report Generated: 4/28/2014

Textbox14


Count
"Total Active, Retired, Draft, Rejected Risks: 0"

LArray_PublicID,SClass_PublicID,ReferenceDesignator,Data_Product_With_Level
CP,OPTAA,CP03ISSM-RI002-02-OPTAAD999,OPTCSIG (L0)
CP,OPTAA,CP03ISSM-RI002-02-OPTAAD999,OPTTEMP (L0)
CP,OPTAA,CP03ISSM-RI002-02-OPTAAD999,OPTAREF (L0)
CP,OPTAA,CP03ISSM-RI002-02-OPTAAD999,OPTASIG (L0)
CP,SPKIR,CP03ISSM-RI002-03-SPKIRB999,SPECTIR (L0)
CP,SPKIR,CP03ISSM-RI002-03-SPKIRB999,SPECTIR (L1)
CP,DOSTA,CP03ISSM-RI002-04-DOSTAD999,DOCONCS (L0)
CP,DOSTA,CP03ISSM-RI002-04-DOSTAD999,DOXYGEN (L2)
CP,DOSTA,CP03ISSM-RI002-04-DOSTAD999,DOCONCS (L1)
CP,NUTNR,CP03ISSM-RI003-01-NUTNRB999,NITROPT (L1)
CP,VELPT,CP03ISSM-RI003-03-VELPTA999,VELPTMN (L1)
CP,VELPT,CP03ISSM-RI003-03-VELPTA999,VELPTMN (L0)
CP,CTDBP,CP03ISSM-RI003-04-CTDBPC999,CONDWAT (L0)
CP,CTDBP,CP03ISSM-RI003-04-CTDBPC999,CONDWAT (L1)
CP,CTDBP,CP03ISSM-RI003-04-CTDBPC999,DENSITY (L2)
CP,CTDBP,CP03ISSM-RI003-04-CTDBPC999,PRACSAL (L2)
CP,CTDBP,CP03ISSM-RI003-04-CTDBPC999,PRESWAT (L0)
CP,CTDBP,CP03ISSM-RI003-04-CTDBPC999,PRESWAT (L1)
CP,CTDBP,CP03ISSM-RI003-04-CTDBPC999,TEMPWAT (L0)
CP,CTDBP,CP03ISSM-RI003-04-CTDBPC999,TEMPWAT (L1)
CP,FLORT,CP03ISSM-RI003-05-FLORTD999,CDOMFLO (L0)
CP,FLORT,CP03ISSM-RI003-05-FLORTD999,CDOMFLO (L1)
CP,FLORT,CP03ISSM-RI003-05-FLORTD999,CHLAFLO (L0)
CP,FLORT,CP03ISSM-RI003-05-FLORTD999,CHLAFLO (L1)
CP,FLORT,CP03ISSM-RI003-05-FLORTD999,FLUBSCT (L0)
CP,FLORT,CP03ISSM-RI003-05-FLORTD999,FLUBSCT (L1)
CP,METBK,CP03ISSM-SB001-01-METBKA999,BARPRES (L0)
CP,METBK,CP03ISSM-SB001-01-METBKA999,BARPRES (L1)
CP,METBK,CP03ISSM-SB001-01-METBKA999,CONDSRF (L1)
CP,METBK,CP03ISSM-SB001-01-METBKA999,LONGIRR (L1)
CP,METBK,CP03ISSM-SB001-01-METBKA999,PRECIPM (L1)
CP,METBK,CP03ISSM-SB001-01-METBKA999,RELHUMI (L1)
CP,METBK,CP03ISSM-SB001-01-METBKA999,SPHUM2M (L2)
CP,METBK,CP03ISSM-SB001-01-METBKA999,NETLIRR  (L2)
CP,METBK,CP03ISSM-SB001-01-METBKA999,SENSFLX  (L2)
CP,METBK,CP03ISSM-SB001-01-METBKA999,RAINFLX (L2)
CP,METBK,CP03ISSM-SB001-01-METBKA999,HEATFLX  (L2)
CP,METBK,CP03ISSM-SB001-01-METBKA999,FRSHFLX  (L2)
CP,METBK,CP03ISSM-SB001-01-METBKA999,MOMMFLX (L2)
CP,METBK,CP03ISSM-SB001-01-METBKA999,LATNFLX  (L2)
CP,METBK,CP03ISSM-SB001-01-METBKA999,SALSURF (L2)
CP,METBK,CP03ISSM-SB001-01-METBKA999,WIND10M (L2)
CP,METBK,CP03ISSM-SB001-01-METBKA999,TEMPA2M (L2)
CP,METBK,CP03ISSM-SB001-01-METBKA999,RAINRTE (L2)
CP,METBK,CP03ISSM-SB001-01-METBKA999,NETSIRR  (L2)
CP,METBK,CP03ISSM-SB001-01-METBKA999,SHRTIRR (L1)
CP,METBK,CP03ISSM-SB001-01-METBKA999,SPECHUM (L2)
CP,METBK,CP03ISSM-SB001-01-METBKA999,TEMPAIR (L1)
CP,METBK,CP03ISSM-SB001-01-METBKA999,TEMPSRF (L1)
CP,METBK,CP03ISSM-SB001-01-METBKA999,WINDAVG (L0)
CP,METBK,CP03ISSM-SB001-01-METBKA999,WINDAVG (L1)
CP,PCO2A,CP03ISSM-SB001-03-PCO2AA999,CO2FLUX (L2)
CP,PCO2A,CP03ISSM-SB001-03-PCO2AA999,PCO2ATM (L1)
CP,PCO2A,CP03ISSM-SB001-03-PCO2AA999,PCO2SSW (L1)
CP,PCO2A,CP03ISSM-SB001-03-PCO2AA999,PRESAIR (L0)
CP,PCO2A,CP03ISSM-SB001-03-PCO2AA999,XCO2ATM (L0)
CP,PCO2A,CP03ISSM-SB001-03-PCO2AA999,XCO2SSW (L0)
CP,OPTAA,CP03ISSP-SP001-02-OPTAAJ999,OPTABSN (L2)
CP,OPTAA,CP03ISSP-SP001-02-OPTAAJ999,OPTATTN (L2)
CP,OPTAA,CP03ISSP-SP001-02-OPTAAJ999,OPTCREF (L0)
CP,OPTAA,CP03ISSP-SP001-02-OPTAAJ999,OPTCSIG (L0)
CP,OPTAA,CP03ISSP-SP001-02-OPTAAJ999,OPTTEMP (L0)
CP,OPTAA,CP03ISSP-SP001-02-OPTAAJ999,OPTAREF (L0)
CP,OPTAA,CP03ISSP-SP001-02-OPTAAJ999,OPTASIG (L0)
CP,NUTNR,CP03ISSP-SP001-03-NUTNRJ999,NITROPT (L1)
CP,VELPT,CP03ISSP-SP001-05-VELPTJ999,VELPTMN (L1)
CP,VELPT,CP03ISSP-SP001-05-VELPTJ999,VELPTMN (L0)
CP,DOSTA,CP03ISSP-SP001-06-DOSTAJ999,DOCONCS (L0)
CP,DOSTA,CP03ISSP-SP001-06-DOSTAJ999,DOXYGEN (L2)
CP,DOSTA,CP03ISSP-SP001-06-DOSTAJ999,DOCONCS (L1)
CP,SPKIR,CP03ISSP-SP001-07-SPKIRJ999,SPECTIR (L0)
CP,SPKIR,CP03ISSP-SP001-07-SPKIRJ999,SPECTIR (L1)
CP,CTDPF,CP03ISSP-SP001-08-CTDPFJ999,CONDWAT (L0)
CP,CTDPF,CP03ISSP-SP001-08-CTDPFJ999,CONDWAT (L1)
CP,CTDPF,CP03ISSP-SP001-08-CTDPFJ999,DENSITY (L2)
CP,CTDPF,CP03ISSP-SP001-08-CTDPFJ999,PRACSAL (L2)
CP,CTDPF,CP03ISSP-SP001-08-CTDPFJ999,PRESWAT (L0)
CP,CTDPF,CP03ISSP-SP001-08-CTDPFJ999,PRESWAT (L1)
CP,CTDPF,CP03ISSP-SP001-08-CTDPFJ999,TEMPWAT (L0)
CP,CTDPF,CP03ISSP-SP001-08-CTDPFJ999,TEMPWAT (L1)
CP,FLORT,CP03ISSP-SP001-09-FLORTJ999,CDOMFLO (L0)
CP,FLORT,CP03ISSP-SP001-09-FLORTJ999,CDOMFLO (L1)
CP,FLORT,CP03ISSP-SP001-09-FLORTJ999,CHLAFLO (L0)
CP,FLORT,CP03ISSP-SP001-09-FLORTJ999,CHLAFLO (L1)
CP,FLORT,CP03ISSP-SP001-09-FLORTJ999,FLUBSCT (L0)
CP,FLORT,CP03ISSP-SP001-09-FLORTJ999,FLUBSCT (L1)
CP,PARAD,CP03ISSP-SP001-10-PARADJ999,OPTPARW (L0)
CP,PARAD,CP03ISSP-SP001-10-PARADJ999,OPTPARW (L1)
CP,VEL3D,CP04OSPM-WF001-01-VEL3DK999,VELPTMN (L0)
CP,VEL3D,CP04OSPM-WF001-01-VEL3DK999,VELPTMN (L1)
CP,VEL3D,CP04OSPM-WF001-01-VEL3DK999,VELPTTU (L0)
CP,VEL3D,CP04OSPM-WF001-01-VEL3DK999,VELPTTU (L1)
CP,DOFST,CP04OSPM-WF001-02-DOFSTK999,DOCONCF (L2)
CP,DOFST,CP04OSPM-WF001-02-DOFSTK999,DOCONCF (L0)
CP,CTDPF,CP04OSPM-WF001-03-CTDPFK999,CONDWAT (L0)
CP,CTDPF,CP04OSPM-WF001-03-CTDPFK999,CONDWAT (L1)
CP,CTDPF,CP04OSPM-WF001-03-CTDPFK999,DENSITY (L2)
CP,CTDPF,CP04OSPM-WF001-03-CTDPFK999,PRACSAL (L2)
CP,CTDPF,CP04OSPM-WF001-03-CTDPFK999,PRESWAT (L0)
CP,CTDPF,CP04OSPM-WF001-03-CTDPFK999,PRESWAT (L1)
CP,CTDPF,CP04OSPM-WF001-03-CTDPFK999,TEMPWAT (L0)
CP,CTDPF,CP04OSPM-WF001-03-CTDPFK999,TEMPWAT (L1)
CP,FLORT,CP04OSPM-WF001-04-FLORTK999,CDOMFLO (L0)
CP,FLORT,CP04OSPM-WF001-04-FLORTK999,CDOMFLO (L1)
CP,FLORT,CP04OSPM-WF001-04-FLORTK999,CHLAFLO (L0)
CP,FLORT,CP04OSPM-WF001-04-FLORTK999,CHLAFLO (L1)
CP,FLORT,CP04OSPM-WF001-04-FLORTK999,FLUBSCT (L0)
CP,FLORT,CP04OSPM-WF001-04-FLORTK999,FLUBSCT (L1)
CP,PARAD,CP04OSPM-WF001-05-PARADK999,OPTPARW (L0)
CP,PARAD,CP04OSPM-WF001-05-PARADK999,OPTPARW (L1)
CP,DOSTA,CP04OSSM-MF004-01-DOSTAD999,DOCONCS (L0)
CP,DOSTA,CP04OSSM-MF004-01-DOSTAD999,DOXYGEN (L2)
CP,DOSTA,CP04OSSM-MF004-01-DOSTAD999,DOCONCS (L1)
CP,VELPT,CP04OSSM-MF004-03-VELPTB999,VELPTMN (L1)
CP,VELPT,CP04OSSM-MF004-03-VELPTB999,VELPTMN (L0)
CP,CTDBP,CP04OSSM-MF004-04-CTDBPE999,CONDWAT (L0)
CP,CTDBP,CP04OSSM-MF004-04-CTDBPE999,CONDWAT (L1)
CP,CTDBP,CP04OSSM-MF004-04-CTDBPE999,DENSITY (L2)
CP,CTDBP,CP04OSSM-MF004-04-CTDBPE999,PRACSAL (L2)
CP,CTDBP,CP04OSSM-MF004-04-CTDBPE999,PRESWAT (L0)
CP,CTDBP,CP04OSSM-MF004-04-CTDBPE999,PRESWAT (L1)
CP,CTDBP,CP04OSSM-MF004-04-CTDBPE999,TEMPWAT (L0)
CP,CTDBP,CP04OSSM-MF004-04-CTDBPE999,TEMPWAT (L1)
CP,PHSEN,CP04OSSM-MF004-05-PHSEND999,ABSTHRM (L0)
CP,PHSEN,CP04OSSM-MF004-05-PHSEND999,PH434SI (L0)
CP,PHSEN,CP04OSSM-MF004-05-PHSEND999,PH578SI (L0)
CP,PHSEN,CP04OSSM-MF004-05-PHSEND999,PHWATER (L1)
CP,PCO2W,CP04OSSM-MF005-01-PCO2WB999,CO2ABS1 (L0)
CP,PCO2W,CP04OSSM-MF005-01-PCO2WB999,CO2ABS2 (L0)
CP,PCO2W,CP04OSSM-MF005-01-PCO2WB999,CO2THRM (L0)
CP,PCO2W,CP04OSSM-MF005-01-PCO2WB999,PCO2WAT (L1)
CP,PRESF,CP04OSSM-MF005-02-PRESFC999,SFLPRES (L1)
CP,PRESF,CP04OSSM-MF005-02-PRESFC999,SFLPRES (L0)
CP,ADCPS,CP04OSSM-MF005-03-ADCPSJ999,ECHOINT (L0)
CP,ADCPS,CP04OSSM-MF005-03-ADCPSJ999,ECHOINT (L1)
CP,ADCPS,CP04OSSM-MF005-03-ADCPSJ999,VELPROF (L0)
CP,ADCPS,CP04OSSM-MF005-03-ADCPSJ999,VELPROF (L1)
CP,OPTAA,CP04OSSM-MF005-04-OPTAAD999,OPTABSN (L2)
CP,OPTAA,CP04OSSM-MF005-04-OPTAAD999,OPTATTN (L2)
CP,OPTAA,CP04OSSM-MF005-04-OPTAAD999,OPTCREF (L0)
CP,OPTAA,CP04OSSM-MF005-04-OPTAAD999,OPTCSIG (L0)
CP,OPTAA,CP04OSSM-MF005-04-OPTAAD999,OPTTEMP (L0)
CP,OPTAA,CP04OSSM-MF005-04-OPTAAD999,OPTAREF (L0)
CP,OPTAA,CP04OSSM-MF005-04-OPTAAD999,OPTASIG (L0)
CP,ZPLSC,CP04OSSM-MF005-05-ZPLSCC999,SONBSCA (L0)
CP,ZPLSC,CP04OSSM-MF005-05-ZPLSCC999,SONBSCA (L1)
CP,PHSEN,CP04OSSM-RI002-01-PHSEND999,ABSTHRM (L0)
CP,PHSEN,CP04OSSM-RI002-01-PHSEND999,PH434SI (L0)
CP,PHSEN,CP04OSSM-RI002-01-PHSEND999,PH578SI (L0)
CP,PHSEN,CP04OSSM-RI002-01-PHSEND999,PHWATER (L1)
CP,OPTAA,CP04OSSM-RI002-02-OPTAAD999,OPTABSN (L2)
CP,OPTAA,CP04OSSM-RI002-02-OPTAAD999,OPTATTN (L2)
CP,OPTAA,CP04OSSM-RI002-02-OPTAAD999,OPTCREF (L0)
CP,OPTAA,CP04OSSM-RI002-02-OPTAAD999,OPTCSIG (L0)
CP,OPTAA,CP04OSSM-RI002-02-OPTAAD999,OPTTEMP (L0)
CP,OPTAA,CP04OSSM-RI002-02-OPTAAD999,OPTAREF (L0)
CP,OPTAA,CP04OSSM-RI002-02-OPTAAD999,OPTASIG (L0)
CP,SPKIR,CP04OSSM-RI002-03-SPKIRB999,SPECTIR (L0)
CP,SPKIR,CP04OSSM-RI002-03-SPKIRB999,SPECTIR (L1)
CP,DOSTA,CP04OSSM-RI002-04-DOSTAD999,DOCONCS (L0)
CP,DOSTA,CP04OSSM-RI002-04-DOSTAD999,DOXYGEN (L2)
CP,DOSTA,CP04OSSM-RI002-04-DOSTAD999,DOCONCS (L1)
CP,NUTNR,CP04OSSM-RI003-01-NUTNRB999,NITROPT (L1)
CP,VELPT,CP04OSSM-RI003-03-VELPTA999,VELPTMN (L1)
CP,VELPT,CP04OSSM-RI003-03-VELPTA999,VELPTMN (L0)
CP,CTDBP,CP04OSSM-RI003-04-CTDBPC999,CONDWAT (L0)
CP,CTDBP,CP04OSSM-RI003-04-CTDBPC999,CONDWAT (L1)
CP,CTDBP,CP04OSSM-RI003-04-CTDBPC999,DENSITY (L2)
CP,CTDBP,CP04OSSM-RI003-04-CTDBPC999,PRACSAL (L2)
CP,CTDBP,CP04OSSM-RI003-04-CTDBPC999,PRESWAT (L0)
CP,CTDBP,CP04OSSM-RI003-04-CTDBPC999,PRESWAT (L1)
CP,CTDBP,CP04OSSM-RI003-04-CTDBPC999,TEMPWAT (L0)
CP,CTDBP,CP04OSSM-RI003-04-CTDBPC999,TEMPWAT (L1)
CP,FLORT,CP04OSSM-RI003-05-FLORTD999,CDOMFLO (L0)
CP,FLORT,CP04OSSM-RI003-05-FLORTD999,CDOMFLO (L1)
CP,FLORT,CP04OSSM-RI003-05-FLORTD999,CHLAFLO (L0)
CP,FLORT,CP04OSSM-RI003-05-FLORTD999,CHLAFLO (L1)
CP,FLORT,CP04OSSM-RI003-05-FLORTD999,FLUBSCT (L0)
CP,FLORT,CP04OSSM-RI003-05-FLORTD999,FLUBSCT (L1)
CP,METBK,CP04OSSM-SB001-02-METBKA999,BARPRES (L0)
CP,METBK,CP04OSSM-SB001-02-METBKA999,BARPRES (L1)
CP,METBK,CP04OSSM-SB001-02-METBKA999,CONDSRF (L1)
CP,METBK,CP04OSSM-SB001-02-METBKA999,LONGIRR (L1)
CP,METBK,CP04OSSM-SB001-02-METBKA999,PRECIPM (L1)
CP,METBK,CP04OSSM-SB001-02-METBKA999,RELHUMI (L1)
CP,METBK,CP04OSSM-SB001-02-METBKA999,SPHUM2M (L2)
CP,METBK,CP04OSSM-SB001-02-METBKA999,NETLIRR  (L2)
CP,METBK,CP04OSSM-SB001-02-METBKA999,SENSFLX  (L2)
CP,METBK,CP04OSSM-SB001-02-METBKA999,RAINFLX (L2)
CP,METBK,CP04OSSM-SB001-02-METBKA999,HEATFLX  (L2)
CP,METBK,CP04OSSM-SB001-02-METBKA999,FRSHFLX  (L2)
CP,METBK,CP04OSSM-SB001-02-METBKA999,MOMMFLX (L2)
CP,METBK,CP04OSSM-SB001-02-METBKA999,LATNFLX  (L2)
CP,METBK,CP04OSSM-SB001-02-METBKA999,SALSURF (L2)
CP,METBK,CP04OSSM-SB001-02-METBKA999,WIND10M (L2)
CP,METBK,CP04OSSM-SB001-02-METBKA999,TEMPA2M (L2)
CP,METBK,CP04OSSM-SB001-02-METBKA999,RAINRTE (L2)
CP,METBK,CP04OSSM-SB001-02-METBKA999,NETSIRR  (L2)
CP,METBK,CP04OSSM-SB001-02-METBKA999,SHRTIRR (L1)
CP,METBK,CP04OSSM-SB001-02-METBKA999,SPECHUM (L2)
CP,METBK,CP04OSSM-SB001-02-METBKA999,TEMPAIR (L1)
CP,METBK,CP04OSSM-SB001-02-METBKA999,TEMPSRF (L1)
CP,METBK,CP04OSSM-SB001-02-METBKA999,WINDAVG (L0)
CP,METBK,CP04OSSM-SB001-02-METBKA999,WINDAVG (L1)
CP,PCO2A,CP04OSSM-SB001-03-PCO2AA999,CO2FLUX (L2)
CP,PCO2A,CP04OSSM-SB001-03-PCO2AA999,PCO2ATM (L1)
CP,PCO2A,CP04OSSM-SB001-03-PCO2AA999,PCO2SSW (L1)
CP,PCO2A,CP04OSSM-SB001-03-PCO2AA999,PRESAIR (L0)
CP,PCO2A,CP04OSSM-SB001-03-PCO2AA999,XCO2ATM (L0)
CP,PCO2A,CP04OSSM-SB001-03-PCO2AA999,XCO2SSW (L0)
CP,FLORT,CP05MOAS-AV001-01-FLORTN999,CDOMFLO (L0)
CP,FLORT,CP05MOAS-AV001-01-FLORTN999,CDOMFLO (L1)
CP,FLORT,CP05MOAS-AV001-01-FLORTN999,CHLAFLO (L0)
CP,FLORT,CP05MOAS-AV001-01-FLORTN999,CHLAFLO (L1)
CP,FLORT,CP05MOAS-AV001-01-FLORTN999,FLUBSCT (L0)
CP,FLORT,CP05MOAS-AV001-01-FLORTN999,FLUBSCT (L1)
CP,DOSTA,CP05MOAS-AV001-02-DOSTAN999,DOCONCS (L0)
CP,DOSTA,CP05MOAS-AV001-02-DOSTAN999,DOXYGEN (L2)
CP,DOSTA,CP05MOAS-AV001-02-DOSTAN999,DOCONCS (L1)
CP,CTDAV,CP05MOAS-AV001-03-CTDAVN999,CONDWAT (L0)
CP,CTDAV,CP05MOAS-AV001-03-CTDAVN999,CONDWAT (L1)
CP,CTDAV,CP05MOAS-AV001-03-CTDAVN999,DENSITY (L2)
CP,CTDAV,CP05MOAS-AV001-03-CTDAVN999,PRACSAL (L2)
CP,CTDAV,CP05MOAS-AV001-03-CTDAVN999,PRESWAT (L0)
CP,CTDAV,CP05MOAS-AV001-03-CTDAVN999,PRESWAT (L1)
CP,CTDAV,CP05MOAS-AV001-03-CTDAVN999,TEMPWAT (L0)
CP,CTDAV,CP05MOAS-AV001-03-CTDAVN999,TEMPWAT (L1)
CP,NUTNR,CP05MOAS-AV001-04-NUTNRN999,NITROPT (L1)
CP,ADCPA,CP05MOAS-AV001-05-ADCPAN999,ECHOINT (L0)
CP,ADCPA,CP05MOAS-AV001-05-ADCPAN999,ECHOINT (L1)
CP,ADCPA,CP05MOAS-AV001-05-ADCPAN999,VELPROF (L0)
CP,ADCPA,CP05MOAS-AV001-05-ADCPAN999,VELPROF (L1)
CP,PARAD,CP05MOAS-AV001-06-PARADN999,OPTPARW (L0)
CP,PARAD,CP05MOAS-AV001-06-PARADN999,OPTPARW (L1)
CP,FLORT,CP05MOAS-AV002-01-FLORTN999,CDOMFLO (L0)
CP,FLORT,CP05MOAS-AV002-01-FLORTN999,CDOMFLO (L1)
CP,FLORT,CP05MOAS-AV002-01-FLORTN999,CHLAFLO (L0)
CP,FLORT,CP05MOAS-AV002-01-FLORTN999,CHLAFLO (L1)
CP,FLORT,CP05MOAS-AV002-01-FLORTN999,FLUBSCT (L0)
CP,FLORT,CP05MOAS-AV002-01-FLORTN999,FLUBSCT (L1)
CP,DOSTA,CP05MOAS-AV002-02-DOSTAN999,DOCONCS (L0)
CP,DOSTA,CP05MOAS-AV002-02-DOSTAN999,DOXYGEN (L2)
CP,DOSTA,CP05MOAS-AV002-02-DOSTAN999,DOCONCS (L1)
CP,CTDAV,CP05MOAS-AV002-03-CTDAVN999,CONDWAT (L0)
CP,CTDAV,CP05MOAS-AV002-03-CTDAVN999,CONDWAT (L1)
CP,CTDAV,CP05MOAS-AV002-03-CTDAVN999,DENSITY (L2)
CP,CTDAV,CP05MOAS-AV002-03-CTDAVN999,PRACSAL (L2)
CP,CTDAV,CP05MOAS-AV002-03-CTDAVN999,PRESWAT (L0)
CP,CTDAV,CP05MOAS-AV002-03-CTDAVN999,PRESWAT (L1)
CP,CTDAV,CP05MOAS-AV002-03-CTDAVN999,TEMPWAT (L0)
CP,CTDAV,CP05MOAS-AV002-03-CTDAVN999,TEMPWAT (L1)
CP,NUTNR,CP05MOAS-AV002-04-NUTNRN999,NITROPT (L1)
CP,ADCPA,CP05MOAS-AV002-05-ADCPAN999,ECHOINT (L0)
CP,ADCPA,CP05MOAS-AV002-05-ADCPAN999,ECHOINT (L1)
CP,ADCPA,CP05MOAS-AV002-05-ADCPAN999,VELPROF (L0)
CP,ADCPA,CP05MOAS-AV002-05-ADCPAN999,VELPROF (L1)
CP,PARAD,CP05MOAS-AV002-06-PARADN999,OPTPARW (L0)
CP,PARAD,CP05MOAS-AV002-06-PARADN999,OPTPARW (L1)
CP,ADCPA,CP05MOAS-GL001-01-ADCPAM999,ECHOINT (L0)
CP,ADCPA,CP05MOAS-GL001-01-ADCPAM999,ECHOINT (L1)
CP,ADCPA,CP05MOAS-GL001-01-ADCPAM999,VELPROF (L0)
CP,ADCPA,CP05MOAS-GL001-01-ADCPAM999,VELPROF (L1)
CP,FLORT,CP05MOAS-GL001-02-FLORTM999,CDOMFLO (L0)
CP,FLORT,CP05MOAS-GL001-02-FLORTM999,CDOMFLO (L1)
CP,FLORT,CP05MOAS-GL001-02-FLORTM999,CHLAFLO (L0)
CP,FLORT,CP05MOAS-GL001-02-FLORTM999,CHLAFLO (L1)
CP,FLORT,CP05MOAS-GL001-02-FLORTM999,FLUBSCT (L0)
CP,FLORT,CP05MOAS-GL001-02-FLORTM999,FLUBSCT (L1)
CP,CTDGV,CP05MOAS-GL001-03-CTDGVM999,CONDWAT (L0)
CP,CTDGV,CP05MOAS-GL001-03-CTDGVM999,CONDWAT (L1)
CP,CTDGV,CP05MOAS-GL001-03-CTDGVM999,DENSITY (L2)
CP,CTDGV,CP05MOAS-GL001-03-CTDGVM999,PRACSAL (L2)
CP,CTDGV,CP05MOAS-GL001-03-CTDGVM999,PRESWAT (L0)
CP,CTDGV,CP05MOAS-GL001-03-CTDGVM999,PRESWAT (L1)
CP,CTDGV,CP05MOAS-GL001-03-CTDGVM999,TEMPWAT (L0)
CP,CTDGV,CP05MOAS-GL001-03-CTDGVM999,TEMPWAT (L1)
CP,DOSTA,CP05MOAS-GL001-04-DOSTAM999,DOCONCS (L0)
CP,DOSTA,CP05MOAS-GL001-04-DOSTAM999,DOXYGEN (L2)
CP,DOSTA,CP05MOAS-GL001-04-DOSTAM999,DOCONCS (L1)
CP,PARAD,CP05MOAS-GL001-05-PARADM999,OPTPARW (L0)
CP,PARAD,CP05MOAS-GL001-05-PARADM999,OPTPARW (L1)
CP,ADCPA,CP05MOAS-GL002-01-ADCPAM999,ECHOINT (L0)
CP,ADCPA,CP05MOAS-GL002-01-ADCPAM999,ECHOINT (L1)
CP,ADCPA,CP05MOAS-GL002-01-ADCPAM999,VELPROF (L0)
CP,ADCPA,CP05MOAS-GL002-01-ADCPAM999,VELPROF (L1)
CP,FLORT,CP05MOAS-GL002-02-FLORTM999,CDOMFLO (L0)
CP,FLORT,CP05MOAS-GL002-02-FLORTM999,CDOMFLO (L1)
CP,FLORT,CP05MOAS-GL002-02-FLORTM999,CHLAFLO (L0)
CP,FLORT,CP05MOAS-GL002-02-FLORTM999,CHLAFLO (L1)
CP,FLORT,CP05MOAS-GL002-02-FLORTM999,FLUBSCT (L0)
CP,FLORT,CP05MOAS-GL002-02-FLORTM999,FLUBSCT (L1)
CP,CTDGV,CP05MOAS-GL002-03-CTDGVM999,CONDWAT (L0)
CP,CTDGV,CP05MOAS-GL002-03-CTDGVM999,CONDWAT (L1)
CP,CTDGV,CP05MOAS-GL002-03-CTDGVM999,DENSITY (L2)
CP,CTDGV,CP05MOAS-GL002-03-CTDGVM999,PRACSAL (L2)
CP,CTDGV,CP05MOAS-GL002-03-CTDGVM999,PRESWAT (L0)
CP,CTDGV,CP05MOAS-GL002-03-CTDGVM999,PRESWAT (L1)
CP,CTDGV,CP05MOAS-GL002-03-CTDGVM999,TEMPWAT (L0)
CP,CTDGV,CP05MOAS-GL002-03-CTDGVM999,TEMPWAT (L1)
CP,DOSTA,CP05MOAS-GL002-04-DOSTAM999,DOCONCS (L0)
CP,DOSTA,CP05MOAS-GL002-04-DOSTAM999,DOXYGEN (L2)
CP,DOSTA,CP05MOAS-GL002-04-DOSTAM999,DOCONCS (L1)
CP,PARAD,CP05MOAS-GL002-05-PARADM999,OPTPARW (L0)
CP,PARAD,CP05MOAS-GL002-05-PARADM999,OPTPARW (L1)
CP,ADCPA,CP05MOAS-GL003-01-ADCPAM999,ECHOINT (L0)
CP,ADCPA,CP05MOAS-GL003-01-ADCPAM999,ECHOINT (L1)
CP,ADCPA,CP05MOAS-GL003-01-ADCPAM999,VELPROF (L0)
CP,ADCPA,CP05MOAS-GL003-01-ADCPAM999,VELPROF (L1)
CP,FLORT,CP05MOAS-GL003-02-FLORTM999,CDOMFLO (L0)
CP,FLORT,CP05MOAS-GL003-02-FLORTM999,CDOMFLO (L1)
CP,FLORT,CP05MOAS-GL003-02-FLORTM999,CHLAFLO (L0)
CP,FLORT,CP05MOAS-GL003-02-FLORTM999,CHLAFLO (L1)
CP,FLORT,CP05MOAS-GL003-02-FLORTM999,FLUBSCT (L0)
CP,FLORT,CP05MOAS-GL003-02-FLORTM999,FLUBSCT (L1)
CP,CTDGV,CP05MOAS-GL003-03-CTDGVM999,CONDWAT (L0)
CP,CTDGV,CP05MOAS-GL003-03-CTDGVM999,CONDWAT (L1)
CP,CTDGV,CP05MOAS-GL003-03-CTDGVM999,DENSITY (L2)
CP,CTDGV,CP05MOAS-GL003-03-CTDGVM999,PRACSAL (L2)
CP,CTDGV,CP05MOAS-GL003-03-CTDGVM999,PRESWAT (L0)
CP,CTDGV,CP05MOAS-GL003-03-CTDGVM999,PRESWAT (L1)
CP,CTDGV,CP05MOAS-GL003-03-CTDGVM999,TEMPWAT (L0)
CP,CTDGV,CP05MOAS-GL003-03-CTDGVM999,TEMPWAT (L1)
CP,DOSTA,CP05MOAS-GL003-04-DOSTAM999,DOCONCS (L0)
CP,DOSTA,CP05MOAS-GL003-04-DOSTAM999,DOXYGEN (L2)
CP,DOSTA,CP05MOAS-GL003-04-DOSTAM999,DOCONCS (L1)
CP,PARAD,CP05MOAS-GL003-05-PARADM999,OPTPARW (L0)
CP,PARAD,CP05MOAS-GL003-05-PARADM999,OPTPARW (L1)
CP,ADCPA,CP05MOAS-GL004-01-ADCPAM999,ECHOINT (L0)
CP,ADCPA,CP05MOAS-GL004-01-ADCPAM999,ECHOINT (L1)
CP,ADCPA,CP05MOAS-GL004-01-ADCPAM999,VELPROF (L0)
CP,ADCPA,CP05MOAS-GL004-01-ADCPAM999,VELPROF (L1)
CP,FLORT,CP05MOAS-GL004-02-FLORTM999,CDOMFLO (L0)
CP,FLORT,CP05MOAS-GL004-02-FLORTM999,CDOMFLO (L1)
CP,FLORT,CP05MOAS-GL004-02-FLORTM999,CHLAFLO (L0)
CP,FLORT,CP05MOAS-GL004-02-FLORTM999,CHLAFLO (L1)
CP,FLORT,CP05MOAS-GL004-02-FLORTM999,FLUBSCT (L0)
